invoice_item_id,invoice_id,product_id,quantity
12001,4790,473,10
12002,1240,335,7
12003,442,838,7
12004,952,85,9
12005,2920,924,10
12006,3910,453,8
12007,2974,227,9
12008,3018,557,3
12009,2119,6,5
12010,2482,925,3
12011,1425,314,10
12012,937,505,9
12013,910,434,3
12014,3410,238,4
12015,1470,828,9
12016,1109,748,8
12017,518,710,1
12018,3306,301,10
12019,2652,626,4
12020,59,982,5
12021,1492,161,7
12022,555,562,2
12023,2943,702,10
12024,110,253,1
12025,452,246,6
12026,4559,825,4
12027,744,182,3
12028,1540,834,5
12029,3232,482,10
12030,584,516,4
12031,2486,620,8
12032,980,367,3
12033,976,5,2
12034,4571,640,6
12035,1490,630,1
12036,1784,940,8
12037,3070,480,1
12038,4406,528,3
12039,943,776,5
12040,3467,916,5
12041,2418,579,6
12042,714,947,1
12043,763,292,3
12044,3436,538,5
12045,3579,234,1
12046,2321,680,9
12047,4070,985,9
12048,3699,462,5
12049,4189,438,7
12050,2011,664,6
12051,2146,840,2
12052,2957,796,6
12053,310,962,2
12054,2755,9,9
12055,826,176,4
12056,4304,389,2
12057,1401,574,4
12058,199,943,8
12059,4197,749,4
12060,1838,165,4
12061,710,288,4
12062,2805,61,5
12063,2552,823,5
12064,4538,871,1
12065,2598,889,6
12066,3207,336,7
12067,77,485,6
12068,4160,301,5
12069,3430,196,7
12070,2998,857,8
12071,4869,155,6
12072,4154,562,8
12073,2055,881,5
12074,4941,24,9
12075,3277,159,6
12076,4782,839,6
12077,1627,580,1
12078,1102,33,7
12079,4584,487,1
12080,4306,482,9
12081,2283,266,10
12082,3492,797,10
12083,1968,521,4
12084,3066,372,1
12085,2705,358,3
12086,1168,56,2
12087,3451,601,2
12088,732,732,5
12089,2711,709,6
12090,2291,104,9
12091,4609,854,2
12092,2525,498,6
12093,4987,567,1
12094,2705,779,1
12095,1651,770,5
12096,4097,158,2
12097,3250,357,4
12098,3497,947,2
12099,3627,467,8
12100,4549,556,8
12101,258,32,4
12102,4143,434,4
12103,3198,628,9
12104,4503,520,3
12105,1126,132,4
12106,4648,533,8
12107,2488,280,1
12108,3271,508,4
12109,409,709,7
12110,429,144,1
12111,4325,635,3
12112,748,399,2
12113,2290,930,8
12114,4781,893,2
12115,1508,899,8
12116,4631,179,4
12117,4763,181,7
12118,1882,405,6
12119,4838,655,1
12120,2236,92,2
12121,1176,156,1
12122,1240,143,9
12123,4291,726,8
12124,4766,627,2
12125,4306,644,1
12126,3105,563,6
12127,235,892,9
12128,3789,669,8
12129,2399,962,6
12130,3420,339,10
12131,1040,113,5
12132,259,768,7
12133,460,669,6
12134,3861,476,10
12135,1012,624,10
12136,3370,136,8
12137,3450,543,7
12138,4830,732,6
12139,3749,179,3
12140,1250,96,7
12141,110,709,9
12142,4252,567,3
12143,1064,918,3
12144,4216,511,8
12145,3064,385,6
12146,3137,212,8
12147,1577,698,6
12148,3984,422,7
12149,4867,70,10
12150,311,180,8
