invoice_item_id,invoice_id,product_id,quantity
23001,1868,63,6
23002,3482,322,8
23003,1213,793,4
23004,2078,129,10
23005,654,833,6
23006,1716,564,1
23007,2864,94,1
23008,2556,121,1
23009,458,198,6
23010,2711,171,7
23011,4357,716,2
23012,730,293,4
23013,1998,481,8
23014,4088,98,1
23015,487,989,3
23016,2020,373,7
23017,3426,195,5
23018,4791,303,5
23019,4992,341,6
23020,2784,313,2
23021,1481,972,8
23022,2421,200,9
23023,4888,790,3
23024,377,692,1
23025,3031,395,4
23026,1538,557,1
23027,2253,450,5
23028,3821,118,3
23029,241,337,3
23030,424,23,7
23031,1364,585,5
23032,3060,233,10
23033,4213,545,3
23034,1436,112,9
23035,4942,232,8
23036,3958,496,2
23037,530,877,3
23038,2924,200,9
23039,2318,830,1
23040,3514,198,1
23041,121,466,7
23042,2034,620,5
23043,4287,106,5
23044,4757,676,3
23045,3256,250,2
23046,1982,496,2
23047,122,670,10
23048,85,6,4
23049,1379,864,5
23050,1291,83,10
23051,3801,68,9
23052,1323,506,3
23053,338,226,3
23054,4675,62,8
23055,3951,190,10
23056,1775,143,5
23057,1521,111,6
23058,3243,135,1
23059,2198,93,6
23060,2272,191,5
23061,2951,724,6
23062,618,15,1
23063,4583,190,6
23064,4477,511,9
23065,2690,426,1
23066,4096,470,5
23067,4354,279,1
23068,2891,479,7
23069,4218,924,10
23070,3355,682,3
23071,2532,409,7
23072,3136,129,2
23073,4904,384,1
23074,4756,797,1
23075,985,297,6
23076,160,851,10
23077,1095,208,4
23078,4803,884,1
23079,4502,279,2
23080,2474,198,7
23081,1574,127,2
23082,4458,31,4
23083,3130,461,7
23084,667,881,7
23085,679,951,9
23086,2320,376,1
23087,102,368,7
23088,2972,402,5
23089,2312,772,2
23090,992,596,9
23091,3365,568,8
23092,2835,373,7
23093,531,738,2
23094,3912,859,5
23095,3816,99,2
23096,2389,860,2
23097,1437,10,3
23098,2669,372,8
23099,3313,121,1
23100,4251,725,9
23101,214,508,9
23102,1158,444,3
23103,4738,247,7
23104,3483,773,8
23105,1904,551,6
23106,1063,312,7
23107,3201,585,2
23108,4451,455,3
23109,3844,654,9
23110,3828,537,8
23111,2746,106,10
23112,351,648,6
23113,2458,453,6
23114,1015,744,10
23115,1308,143,4
23116,3520,513,7
23117,972,429,4
23118,3599,911,1
23119,2038,713,8
23120,2886,832,7
23121,4482,403,5
23122,3796,554,3
23123,3163,511,3
23124,1561,316,3
23125,1205,718,9
23126,2382,379,10
23127,4619,325,10
23128,3297,469,4
23129,2836,36,1
23130,1126,666,7
23131,1040,189,6
23132,4487,745,10
23133,1067,64,4
23134,4219,694,9
23135,4093,642,8
23136,3358,249,10
23137,4714,704,8
23138,665,152,3
23139,2662,29,9
23140,846,218,3
23141,2028,357,5
23142,2699,582,4
23143,3502,585,6
23144,2589,872,3
23145,2127,580,10
23146,4349,65,5
23147,4911,254,3
23148,1269,448,6
23149,4334,924,10
23150,4976,603,8
23151,844,703,7
23152,747,359,8
23153,1069,155,7
23154,4006,929,7
23155,228,620,4
23156,3114,250,3
23157,3746,480,8
23158,4538,360,2
23159,4980,859,2
23160,1737,797,10
23161,4801,947,3
23162,2037,823,3
23163,4755,680,1
23164,3473,88,2
23165,401,21,7
23166,1606,10,6
23167,1144,148,3
23168,3577,423,8
23169,4226,173,4
23170,4986,676,8
23171,4494,645,2
23172,2951,341,9
23173,4811,946,2
23174,572,819,3
23175,583,885,4
23176,3340,909,10
23177,2195,188,4
23178,2324,184,4
23179,3514,634,6
23180,3135,415,8
23181,4072,399,1
23182,2400,609,2
23183,4708,30,10
23184,1903,39,8
23185,4282,349,9
23186,4970,188,8
23187,3448,498,1
23188,1177,175,4
23189,1517,997,7
23190,291,125,4
23191,4847,152,7
23192,1455,973,8
23193,4492,263,2
23194,596,736,4
23195,3138,793,3
23196,786,154,7
23197,3691,725,8
23198,3169,720,5
23199,1671,616,9
23200,2593,687,8
23201,740,483,3
23202,3120,643,4
23203,2491,992,3
23204,2015,593,5
23205,3664,934,8
23206,4229,253,2
23207,451,775,8
23208,3045,228,10
23209,4081,955,10
23210,2979,576,2
23211,2453,132,9
23212,4927,463,8
23213,3364,814,10
23214,1014,499,10
23215,3379,735,3
23216,510,708,7
23217,19,885,5
23218,4612,122,4
23219,779,369,5
23220,3636,187,9
23221,4705,12,2
23222,3624,558,1
23223,3797,682,7
23224,2665,384,4
23225,2325,514,1
23226,4085,186,10
23227,2563,162,9
23228,2190,167,4
23229,3618,716,2
23230,1418,223,3
23231,4831,588,10
23232,2182,415,6
23233,2689,777,6
23234,676,65,4
23235,1059,422,1
23236,296,618,5
23237,3327,199,8
23238,249,858,9
23239,4065,45,7
23240,1764,354,3
23241,1084,707,2
23242,3208,791,9
23243,575,329,1
23244,4356,899,7
23245,1552,699,10
23246,3902,498,4
23247,3611,432,7
23248,4454,9,7
23249,2406,330,4
23250,4540,565,6
23251,4490,640,3
23252,4702,566,6
23253,439,165,1
23254,2125,689,8
23255,3032,49,6
23256,4806,61,6
23257,630,87,7
23258,3678,290,9
23259,4908,336,9
23260,79,26,6
23261,2072,348,8
23262,3292,467,9
23263,3720,167,8
23264,4747,285,7
23265,1745,758,8
23266,1926,914,2
23267,4721,104,3
23268,670,720,5
23269,684,592,1
23270,1422,791,4
23271,1988,625,9
23272,2577,608,8
23273,3827,580,2
23274,1659,297,5
23275,3043,467,9
23276,3893,825,1
23277,2613,678,2
23278,1245,848,7
23279,4862,187,5
23280,4989,535,3
23281,4881,241,3
23282,2744,813,2
23283,4246,212,6
23284,527,672,8
23285,327,140,1
23286,1357,326,9
23287,1971,127,5
23288,801,708,8
23289,2717,12,5
23290,1573,288,6
23291,2695,395,8
23292,420,668,5
23293,1818,767,9
23294,3104,647,7
23295,633,604,1
23296,3804,420,9
23297,2213,724,5
23298,1010,660,9
23299,580,869,3
23300,2514,603,8
23301,3443,245,3
23302,2191,241,7
23303,1272,285,6
23304,2385,612,8
23305,2837,311,5
23306,3785,191,6
23307,2479,590,7
23308,3956,247,8
23309,3005,599,3
23310,1322,98,2
23311,245,153,7
23312,2498,228,1
23313,924,115,10
23314,2136,452,9
23315,2163,424,2
23316,4002,725,8
23317,402,585,2
23318,277,686,2
23319,1239,616,7
23320,770,502,3
23321,1854,334,1
