invoice_item_id,invoice_id,product_id,quantity
4001,437,936,4
4002,717,41,8
4003,3122,766,5
4004,959,786,6
4005,3335,214,3
4006,4630,940,4
4007,3423,300,3
4008,4437,311,7
4009,171,365,10
4010,4023,673,8
4011,2981,40,10
4012,860,768,10
4013,1740,628,9
4014,148,316,4
4015,3881,924,8
4016,936,464,7
4017,2564,703,8
4018,3462,50,4
4019,265,656,8
4020,4477,153,8
4021,2484,823,5
4022,3849,238,8
4023,4522,638,9
4024,2001,214,10
4025,3929,663,3
4026,3953,14,7
4027,346,701,6
4028,4995,192,7
4029,2044,827,1
4030,2176,508,4
4031,1425,167,8
4032,4822,759,10
4033,3138,967,2
4034,661,254,7
4035,3784,215,4
4036,4702,829,9
4037,360,421,7
4038,813,706,7
4039,1300,562,8
4040,4001,605,6
4041,3274,704,1
4042,2893,978,10
4043,4583,811,6
4044,3508,27,6
4045,1041,707,5
4046,2143,691,7
4047,980,635,4
4048,1810,669,2
4049,3139,1,3
4050,1276,592,1
4051,370,113,9
4052,2830,557,3
4053,2305,864,1
4054,1441,50,6
4055,954,642,8
4056,493,11,6
4057,811,204,5
4058,815,366,5
4059,1999,761,1
4060,2396,298,10
4061,1229,581,10
4062,820,914,5
4063,4672,352,4
4064,3723,513,10
4065,2192,772,8
4066,4766,881,2
4067,1563,680,3
4068,4567,970,8
4069,3522,666,5
4070,2196,561,9
4071,4198,777,10
4072,4093,88,4
4073,2471,741,9
4074,4273,975,8
4075,2199,377,8
4076,3613,581,9
4077,575,242,2
4078,2018,983,5
4079,653,749,10
4080,1920,504,6
4081,442,667,4
4082,729,852,3
4083,658,884,6
4084,380,394,8
4085,57,752,7
4086,3349,552,3
4087,3392,656,10
4088,576,860,9
4089,4633,666,1
4090,218,564,4
4091,3005,482,4
4092,163,964,1
4093,3745,598,6
4094,1293,723,10
4095,4124,275,6
4096,3611,833,9
4097,1183,446,9
4098,1132,351,2
4099,3392,742,5
4100,4111,904,6
4101,2384,393,2
4102,4070,342,9
4103,2136,691,6
4104,4248,264,4
4105,456,31,3
4106,4984,35,7
4107,2984,36,7
4108,2922,303,9
4109,312,509,5
4110,2812,722,7
4111,4221,1000,1
4112,1528,89,6
4113,2343,159,9
4114,3380,175,3
4115,4248,489,5
4116,2349,360,10
4117,1486,264,2
4118,1476,834,5
4119,1577,347,3
4120,961,381,5
4121,3325,707,4
4122,359,69,2
4123,4873,587,7
4124,437,800,9
4125,2023,262,1
4126,55,662,3
4127,1682,58,5
4128,2036,971,8
4129,4195,826,3
4130,4105,95,8
4131,4512,24,4
4132,2766,121,8
4133,1594,376,10
4134,3186,264,5
4135,3652,792,5
4136,2952,460,4
4137,2069,515,2
4138,3477,441,6
4139,4057,168,3
4140,3994,1000,7
4141,3847,891,10
4142,3414,161,10
4143,4721,798,3
4144,3665,520,5
4145,4340,657,4
4146,3076,641,6
4147,3757,564,1
4148,578,630,2
4149,3854,203,5
4150,4342,244,8
4151,495,493,6
4152,1127,509,9
4153,4149,558,9
4154,310,593,7
4155,2806,896,6
4156,2152,44,9
4157,4164,622,7
4158,2003,601,2
4159,814,762,3
4160,2174,223,6
4161,474,587,9
4162,3819,641,6
4163,2225,658,9
4164,3211,642,7
4165,3002,183,7
4166,200,345,2
4167,2417,583,6
4168,3727,767,5
4169,874,558,7
4170,4170,706,9
4171,3018,676,9
4172,1714,6,2
4173,2311,240,9
4174,1793,425,5
4175,2161,407,2
4176,2726,743,2
4177,616,691,7
4178,2712,839,2
4179,2566,884,8
4180,1183,37,5
4181,3311,702,4
4182,584,451,6
4183,1945,63,1
4184,4792,53,3
4185,3659,846,4
4186,1753,245,10
4187,2934,865,4
4188,1723,992,5
4189,1019,865,3
4190,3353,123,10
4191,108,946,3
4192,4673,794,5
4193,2900,982,3
4194,2785,750,6
4195,2147,675,7
4196,3463,585,10
4197,3598,818,4
4198,3757,415,9
4199,2672,191,7
4200,4976,498,7
4201,1588,623,1
4202,2155,338,7
4203,912,181,8
4204,128,860,6
4205,1396,499,6
4206,4810,746,5
4207,4899,675,10
4208,3502,924,2
4209,3501,434,7
4210,3195,186,2
4211,4087,750,5
4212,4794,122,1
4213,1803,964,7
4214,3328,511,7
4215,1499,869,7
4216,2505,592,6
4217,3465,556,4
4218,3453,305,4
4219,219,538,3
4220,470,435,10
4221,3411,355,5
4222,2604,269,10
4223,1701,672,1
4224,862,215,9
4225,2290,627,10
4226,439,568,8
4227,1997,46,8
4228,1763,869,10
4229,3982,874,8
4230,1020,200,4
4231,2117,405,5
