invoice_item_id,invoice_id,product_id,quantity
24001,1193,570,6
24002,4400,684,4
24003,3936,902,9
24004,2839,9,2
24005,3833,425,7
24006,327,383,7
24007,3725,586,2
24008,403,33,2
24009,890,823,3
24010,3089,915,1
24011,4635,421,7
24012,4181,274,9
24013,3248,152,10
24014,3669,136,1
24015,3352,208,9
24016,2533,423,6
24017,1592,162,1
24018,2120,549,9
24019,1219,558,8
24020,3238,279,5
24021,900,686,6
24022,3157,694,8
24023,4236,569,6
24024,4136,687,8
24025,4651,156,9
24026,1020,332,6
24027,2566,903,2
24028,4136,876,8
24029,2395,662,6
24030,2786,811,7
24031,2740,603,4
24032,2099,303,10
24033,334,651,8
24034,1490,928,2
24035,3184,889,6
24036,4970,874,9
24037,3690,941,4
24038,1293,218,6
24039,4639,756,6
24040,2841,156,1
24041,1176,146,9
24042,3565,497,3
24043,4648,822,5
24044,3856,528,2
24045,3716,148,6
24046,3416,636,5
24047,4294,557,7
24048,1799,220,6
24049,3952,80,1
24050,1677,882,10
24051,357,991,10
24052,2357,520,7
24053,2962,126,4
24054,1320,526,9
24055,4490,224,8
24056,1804,76,3
24057,2829,176,4
24058,4713,364,7
24059,4081,824,7
24060,3347,175,8
24061,1657,771,9
24062,4254,264,10
24063,4474,436,9
24064,1017,227,2
24065,421,502,6
24066,2302,259,1
24067,4219,741,10
24068,4844,932,3
24069,1390,496,9
24070,2004,833,2
24071,3861,81,5
24072,1843,720,8
24073,2980,594,7
24074,1681,808,10
24075,492,944,10
24076,2614,101,4
24077,2827,48,3
24078,2071,135,9
24079,1442,542,10
24080,2903,901,2
24081,3601,318,9
24082,2734,712,7
24083,353,340,2
24084,132,112,10
24085,4599,778,7
24086,691,283,10
24087,605,347,6
24088,3400,827,1
24089,2299,297,8
24090,2473,741,3
24091,2145,735,6
24092,1513,740,2
24093,3683,324,10
24094,2010,270,2
24095,825,350,2
24096,1727,748,3
24097,3766,893,3
24098,1687,574,7
24099,3825,96,1
24100,322,89,2
24101,1652,166,2
24102,772,581,1
24103,4704,101,2
24104,2113,460,3
24105,3013,836,3
24106,4008,649,6
24107,4033,230,5
24108,4871,833,9
24109,4800,38,10
24110,4801,665,1
24111,2030,133,1
24112,4076,107,10
24113,246,851,4
24114,2206,793,10
24115,4374,148,6
24116,755,777,1
24117,4681,910,8
24118,1501,417,8
24119,2023,476,4
24120,222,826,4
24121,3724,915,7
24122,1000,44,10
24123,935,857,7
24124,765,782,10
24125,4945,228,8
24126,4861,325,8
24127,3889,93,8
24128,1099,550,2
24129,2542,691,1
24130,3780,71,7
24131,1134,938,6
24132,4422,233,6
24133,1438,943,5
24134,2899,615,10
24135,1078,376,7
24136,2930,161,4
24137,3022,5,1
24138,4001,148,8
24139,4557,983,7
24140,3656,418,4
24141,3419,735,5
24142,2096,698,4
24143,759,150,5
24144,4061,677,8
24145,3857,776,1
24146,201,976,8
24147,2894,390,1
24148,3312,825,10
24149,2135,445,9
24150,3112,549,9
24151,1663,820,7
24152,4229,493,3
24153,2485,199,8
24154,397,245,6
24155,1120,186,2
24156,4116,457,9
24157,3016,912,5
24158,4016,31,10
24159,821,60,4
24160,3592,626,1
24161,2497,34,7
24162,3583,907,9
24163,61,512,2
24164,1933,361,4
24165,442,166,8
24166,173,159,2
24167,677,85,1
24168,1053,584,1
24169,2828,158,3
24170,2756,498,7
24171,2156,972,4
24172,1629,715,7
24173,2157,261,10
24174,2258,522,9
24175,4585,711,10
24176,1528,698,4
24177,2831,797,9
24178,2259,917,10
24179,327,29,1
24180,2481,73,8
24181,3888,844,1
24182,4654,447,3
24183,4642,760,5
24184,1218,12,4
24185,1323,124,10
24186,1666,118,4
24187,367,238,7
24188,3172,702,5
24189,1929,45,8
24190,664,632,7
24191,4957,91,9
24192,4935,989,7
24193,413,678,8
24194,3013,451,6
24195,106,430,4
24196,2738,924,7
24197,3316,713,9
24198,651,136,2
24199,3165,524,1
24200,1138,688,7
24201,4677,922,5
24202,3407,580,7
24203,3600,278,5
24204,1053,964,8
24205,1960,250,4
24206,1571,268,2
24207,4899,587,10
24208,720,702,4
24209,1563,889,7
24210,584,939,7
24211,1415,725,6
24212,3103,615,1
24213,1209,451,6
24214,4097,317,3
24215,94,704,1
24216,3578,514,1
24217,1967,261,5
24218,4208,162,2
24219,2174,762,1
24220,2650,852,5
24221,1808,147,1
24222,2218,965,6
24223,3114,544,7
24224,2880,649,9
24225,2534,155,1
24226,2594,721,8
24227,1405,949,1
24228,699,24,5
24229,2379,626,8
24230,2206,375,2
24231,1873,737,4
24232,536,224,10
24233,2653,246,8
24234,3269,313,10
24235,4677,547,2
24236,1843,37,5
24237,517,252,3
24238,1062,589,5
24239,2749,807,2
24240,457,759,6
24241,1568,287,2
24242,3817,448,1
24243,1425,632,1
24244,2944,905,4
24245,3035,778,3
24246,4435,742,7
24247,4120,953,3
24248,4852,619,3
24249,1177,957,7
24250,1982,837,8
24251,837,777,3
24252,4455,519,2
24253,4216,65,9
24254,4261,430,9
24255,4499,825,9
24256,4249,131,2
24257,1777,327,2
24258,377,411,1
24259,4255,104,10
24260,2793,91,5
24261,3954,624,2
24262,2844,934,9
24263,2285,80,4
24264,567,506,2
24265,2245,541,1
24266,4204,351,1
24267,1669,777,4
24268,4894,288,1
24269,2528,717,2
24270,2145,178,7
24271,1733,666,3
24272,3790,56,10
24273,3418,289,3
24274,4898,22,5
24275,3054,806,9
24276,1411,542,1
24277,3595,619,3
24278,2347,997,5
24279,3240,974,4
24280,2366,576,4
24281,2554,273,6
24282,1301,339,4
24283,3719,121,3
24284,1573,401,3
24285,3522,996,8
24286,2554,994,8
24287,3665,88,8
24288,867,246,9
24289,4820,738,3
24290,555,907,6
24291,2228,662,3
24292,2777,334,6
24293,2289,773,8
24294,3993,131,4
24295,434,716,8
24296,1137,85,9
24297,2437,960,6
24298,2507,993,5
24299,1567,672,6
24300,2744,240,7
24301,4812,316,6
24302,3895,151,1
24303,4315,941,9
24304,1032,69,4
24305,3596,264,3
24306,3270,20,6
24307,3717,650,1
24308,3291,803,1
24309,845,119,10
24310,2700,374,8
24311,4771,16,8
24312,3126,298,3
24313,3911,501,6
24314,4310,916,3
24315,3987,300,8
24316,3294,521,5
24317,804,912,8
24318,4355,908,2
24319,2588,393,5
24320,2588,339,1
24321,2065,844,3
24322,2808,850,2
24323,4459,241,2
24324,4110,921,2
24325,200,345,9
24326,424,668,4
24327,3638,186,9
24328,120,974,7
24329,3813,739,3
24330,1571,69,4
24331,4343,728,5
24332,3731,883,10
24333,2707,339,4
24334,928,284,1
24335,3576,769,4
24336,630,486,7
24337,3436,279,5
24338,2133,268,2
24339,3485,57,8
24340,4221,924,10
24341,1130,451,6
24342,2732,647,8
24343,3114,442,3
24344,4868,523,2
24345,4742,550,3
24346,4686,892,2
24347,1913,552,1
24348,1498,384,7
24349,3541,470,8
24350,2988,239,6
24351,348,686,8
24352,2487,116,5
24353,4388,558,4
24354,2136,469,3
24355,4893,804,4
24356,2567,642,7
24357,3389,797,8
24358,4476,94,10
24359,2069,20,2
24360,975,85,8
24361,4930,689,7
24362,2058,235,10
24363,1958,867,3
24364,4659,140,9
24365,3091,693,7
24366,3508,756,7
24367,2098,259,10
24368,1637,611,2
24369,618,436,1
24370,1103,726,4
24371,111,927,6
24372,4040,542,10
24373,1938,887,1
24374,816,18,1
24375,1579,490,3
24376,1088,671,4
24377,4121,245,3
24378,1952,791,8
24379,2022,498,4
24380,4422,202,5
24381,1610,597,6
24382,3069,795,9
24383,943,49,2
24384,1483,396,7
24385,2671,724,4
24386,1644,901,9
24387,3314,20,6
24388,43,392,10
24389,981,387,10
24390,3873,406,5
24391,1709,574,7
24392,3725,336,7
24393,3359,571,3
24394,2090,482,3
24395,4681,708,9
24396,697,211,7
24397,3247,147,8
24398,2688,8,10
24399,4510,3,6
24400,4646,142,3
24401,3740,55,6
24402,4538,424,2
24403,3637,331,5
24404,3779,835,2
24405,2186,793,2
24406,2501,224,10
24407,4944,732,3
24408,3848,375,4
24409,1039,325,6
24410,3358,728,8
24411,3627,647,8
24412,1794,993,2
24413,1227,832,7
