invoice_item_id,invoice_id,product_id,quantity
19001,2071,202,2
19002,2536,329,5
19003,1463,321,10
19004,3834,983,7
19005,4814,494,6
19006,3101,222,9
19007,4580,680,6
19008,1496,142,2
19009,4482,906,9
19010,532,252,9
19011,2636,14,7
19012,4805,964,4
19013,1383,677,6
19014,1746,253,3
19015,3464,288,7
19016,4779,174,2
19017,1381,892,4
19018,710,118,10
19019,2163,171,10
19020,2523,72,10
19021,3456,539,1
19022,3084,753,10
19023,412,392,4
19024,1486,707,5
19025,1830,736,5
19026,4306,544,5
19027,1019,735,5
19028,2000,1000,6
19029,1721,712,2
19030,1920,546,4
19031,1100,5,6
19032,51,117,5
19033,2762,160,4
19034,1869,367,4
19035,2548,116,10
19036,2605,379,4
19037,876,981,10
19038,3204,121,8
19039,652,953,6
19040,4116,508,10
19041,911,784,5
19042,3882,954,5
19043,4460,723,2
19044,1927,909,7
19045,3117,242,6
19046,627,821,5
19047,4732,17,1
19048,2597,531,2
19049,4574,838,8
19050,2990,700,1
19051,629,336,8
19052,1299,855,10
19053,2557,686,6
19054,4776,927,7
19055,3852,818,4
19056,1499,736,10
19057,1394,793,1
19058,178,647,9
19059,3376,286,5
19060,3257,628,9
19061,2847,505,2
19062,3379,496,5
19063,2949,751,9
19064,801,978,2
19065,947,184,4
19066,2498,172,8
19067,494,173,1
19068,4701,250,10
19069,4442,10,5
19070,3077,372,4
19071,1474,511,8
19072,1914,400,8
19073,1070,624,10
19074,3528,965,4
19075,3221,593,2
19076,1588,272,5
19077,3690,983,10
19078,4657,598,1
19079,274,132,1
19080,3269,116,8
19081,1717,194,9
19082,1137,316,10
19083,3831,756,5
19084,1090,42,2
19085,4781,297,8
19086,2974,95,6
19087,1612,618,2
19088,3905,779,9
19089,2805,659,3
19090,4030,136,7
19091,1518,342,5
19092,2698,431,9
19093,2465,193,9
19094,4286,330,10
19095,1430,757,8
19096,2509,568,2
19097,3509,174,8
19098,4333,992,10
19099,2930,443,4
19100,4769,405,4
19101,581,680,6
19102,4117,698,4
19103,3172,769,8
19104,1561,406,10
19105,1949,433,7
19106,1744,323,8
19107,1800,995,2
19108,3463,544,10
19109,1623,260,10
19110,2419,153,1
19111,4789,762,9
19112,3265,131,3
19113,369,784,4
19114,3132,129,1
19115,3706,416,10
19116,2353,388,4
19117,2182,576,7
