invoice_item_id,invoice_id,product_id,quantity
20001,2752,939,7
20002,4309,287,7
20003,3021,51,4
20004,1056,864,1
20005,3908,79,10
20006,319,114,4
20007,4705,139,3
20008,4588,897,1
20009,371,372,7
20010,1226,297,2
20011,2222,161,2
20012,3135,219,1
20013,2188,923,1
20014,570,103,8
20015,2640,328,8
20016,414,636,1
20017,2423,587,10
20018,3888,540,7
20019,597,172,6
20020,1620,146,2
20021,2759,33,7
20022,1404,624,1
20023,367,141,3
20024,1215,754,9
20025,1736,385,2
20026,1784,928,3
20027,4618,557,3
20028,1110,844,8
20029,3491,980,10
20030,2461,198,4
20031,4423,469,7
20032,4663,725,9
20033,2316,37,10
20034,3696,22,7
20035,2664,637,10
20036,3199,831,7
20037,2956,523,7
20038,386,348,5
20039,1109,353,9
20040,814,712,5
20041,2388,334,7
20042,4652,249,4
20043,1251,278,7
20044,1508,509,1
20045,2912,194,10
20046,4700,800,2
20047,4671,140,2
20048,92,505,5
20049,2657,528,9
20050,3087,184,7
20051,2268,671,1
20052,4572,688,4
20053,4470,710,8
20054,4109,242,4
20055,4537,572,1
20056,2306,312,8
20057,2603,901,1
20058,4905,618,1
20059,2561,985,6
20060,3468,917,8
20061,3279,135,9
20062,1218,163,8
20063,423,697,8
20064,2255,625,7
20065,1840,945,6
20066,1653,581,6
20067,1721,541,8
20068,1725,231,3
20069,2562,129,1
20070,4394,341,9
20071,1010,761,6
20072,2465,541,5
20073,3796,724,2
20074,4714,730,10
20075,1968,495,5
20076,2104,469,6
20077,2519,668,8
20078,2464,390,6
20079,3328,537,4
20080,595,652,10
20081,2276,818,8
20082,4092,224,2
20083,1888,680,2
20084,2511,296,2
20085,288,448,7
20086,1913,106,5
20087,1455,459,2
20088,132,80,4
20089,4082,222,5
20090,2966,930,10
20091,3935,604,3
20092,3187,888,9
20093,559,196,3
20094,1734,853,9
20095,3745,226,8
20096,1042,860,10
20097,4550,546,4
20098,3918,403,10
20099,1277,930,10
20100,2351,119,8
20101,654,454,6
20102,3508,200,5
20103,624,851,2
20104,2568,425,5
20105,3773,435,9
20106,4357,583,7
20107,3026,393,4
20108,1070,265,3
20109,1103,111,10
20110,4923,850,7
20111,3765,405,2
20112,4413,115,9
20113,4992,37,5
20114,2807,169,7
20115,554,124,5
20116,4279,696,10
20117,3897,622,1
20118,2041,299,9
20119,4777,534,6
20120,3882,942,4
20121,1205,269,6
20122,4316,481,8
20123,3349,224,1
20124,3222,329,8
20125,1292,17,5
20126,702,578,7
20127,2918,442,9
20128,714,721,4
20129,455,922,1
20130,2227,762,4
20131,1386,805,4
20132,534,996,9
20133,340,427,1
20134,4140,208,2
20135,2144,710,4
20136,3319,986,6
20137,2497,878,10
20138,3792,90,10
20139,93,585,3
20140,441,131,9
20141,1237,118,1
20142,995,411,6
20143,2750,863,3
20144,1799,891,10
20145,4659,970,6
20146,2515,690,2
20147,3099,898,8
20148,2908,703,2
20149,2364,926,1
20150,2074,444,4
20151,3760,855,8
20152,4727,112,8
20153,3389,283,7
20154,570,645,8
20155,3475,546,4
20156,1378,995,4
20157,3106,937,5
20158,1373,915,4
20159,281,737,9
20160,2401,534,4
20161,534,538,9
20162,3504,31,2
20163,3346,504,10
20164,2501,314,3
20165,4582,915,2
20166,2889,273,3
20167,4381,498,1
20168,4516,367,1
20169,823,988,9
20170,4888,695,2
20171,3509,907,4
20172,206,970,8
20173,1799,566,6
20174,2758,111,1
20175,1651,917,6
20176,1931,656,7
20177,4202,294,4
20178,1899,370,6
20179,2910,713,4
20180,1056,148,8
20181,2620,469,6
20182,4181,152,9
20183,4028,278,4
20184,260,822,9
20185,4758,846,3
20186,1850,827,6
20187,4819,522,8
20188,4497,746,9
20189,1144,181,7
20190,4319,582,4
20191,3759,800,3
20192,2970,400,8
20193,152,896,10
20194,157,388,4
20195,2857,518,10
20196,4743,18,6
20197,484,4,2
20198,2971,551,5
20199,1525,927,4
20200,1708,300,9
20201,1186,831,5
20202,3127,451,7
