invoice_item_id,invoice_id,product_id,quantity
15001,952,511,6
15002,2952,47,9
15003,4725,378,8
15004,4712,46,7
15005,1797,584,10
15006,2905,158,10
15007,4046,440,5
15008,70,876,8
15009,2502,986,2
15010,3150,940,4
15011,2860,583,6
15012,1081,288,1
15013,2408,3,2
15014,2781,588,6
15015,648,385,5
15016,2754,221,9
15017,2168,584,6
15018,2926,717,8
15019,678,945,2
15020,3759,384,7
15021,2373,876,5
15022,2797,343,1
15023,2309,26,8
15024,1081,985,9
15025,1116,363,5
15026,4639,522,9
15027,4289,48,4
15028,1667,363,5
15029,2666,136,1
15030,619,546,9
15031,1623,798,5
15032,1243,456,3
15033,1134,462,4
15034,3081,201,10
15035,2448,619,10
15036,4642,979,6
15037,2524,110,6
15038,1861,979,8
15039,2989,431,5
15040,1344,931,5
15041,4413,369,5
15042,4411,336,7
15043,2567,41,2
15044,3819,587,5
15045,3668,670,10
15046,4105,795,7
15047,3995,772,2
15048,3405,942,10
15049,2799,507,4
15050,1835,991,5
15051,1557,928,6
15052,699,233,10
15053,446,883,10
15054,169,554,1
15055,3029,537,9
15056,440,583,6
15057,2121,284,2
15058,154,636,5
15059,831,48,2
15060,952,170,8
15061,3687,670,1
15062,2070,745,6
15063,718,753,9
15064,1169,503,3
15065,619,808,8
15066,1412,818,8
15067,2747,609,2
15068,535,170,3
15069,2276,302,7
15070,1625,97,9
15071,4083,511,4
15072,860,126,5
15073,1279,352,6
15074,1909,46,6
15075,3656,980,7
15076,4264,258,10
15077,1670,486,4
15078,3214,248,10
15079,1615,134,8
15080,3912,676,5
15081,913,381,4
15082,2283,173,10
15083,839,914,3
15084,3521,500,9
15085,652,22,5
15086,3694,599,7
15087,4839,10,8
15088,4496,655,6
15089,548,909,1
15090,3143,471,3
15091,2364,242,2
15092,223,403,8
15093,3896,828,9
15094,4521,573,8
15095,2182,602,8
15096,2378,180,9
15097,1688,174,4
15098,2078,454,1
15099,384,700,6
15100,2555,373,6
15101,1986,19,8
15102,989,223,10
15103,3602,541,9
15104,4991,305,8
15105,82,802,8
15106,1368,927,10
15107,4723,609,9
15108,334,380,7
15109,4425,51,1
15110,4389,1,6
15111,2534,585,9
15112,2042,180,1
15113,4011,693,7
15114,449,607,6
15115,3577,805,10
15116,4273,865,4
15117,2505,790,1
15118,683,311,9
15119,2266,712,3
15120,829,207,5
15121,3689,725,4
15122,4646,909,5
15123,2283,371,2
15124,1226,920,4
15125,3683,243,9
15126,4398,6,8
15127,1498,127,6
15128,4612,471,4
15129,4141,122,1
15130,1027,28,6
15131,4950,73,2
15132,1848,427,1
15133,2757,55,4
15134,3840,596,3
15135,3248,353,4
15136,3026,301,4
15137,1437,746,7
15138,2760,765,9
15139,1117,787,1
15140,1334,380,7
15141,4474,223,9
15142,3356,336,4
15143,3857,351,10
15144,2700,518,4
15145,2651,816,9
15146,402,935,3
15147,3556,928,1
15148,2238,903,10
15149,2213,975,2
15150,2188,914,2
15151,2721,343,2
15152,3316,623,9
15153,2525,262,2
15154,4127,684,6
15155,3408,892,6
15156,1130,469,10
15157,289,199,3
15158,1434,295,5
15159,1346,59,4
15160,3848,596,4
15161,4459,934,7
15162,2634,617,8
15163,1578,922,8
15164,1770,127,5
15165,2362,258,5
15166,2967,678,6
15167,1403,150,9
15168,842,894,10
15169,3501,624,6
15170,2488,485,10
15171,2412,248,10
15172,1117,528,5
15173,2256,378,3
15174,1316,780,9
15175,1005,283,1
15176,4186,742,3
15177,4340,777,8
15178,3707,114,3
15179,988,705,3
15180,2318,741,8
15181,2434,805,10
15182,1164,966,2
15183,3001,697,4
15184,2898,323,5
15185,2450,723,9
15186,2332,863,9
15187,3611,156,7
15188,2976,973,9
15189,1035,54,8
15190,2882,848,3
15191,1351,260,5
15192,236,480,3
15193,4798,225,6
15194,3789,543,10
15195,517,352,2
15196,3415,152,9
15197,2361,160,3
15198,1801,396,7
15199,4141,690,2
15200,1252,722,4
15201,2583,349,10
15202,4130,502,10
15203,4043,354,7
15204,2496,853,2
15205,3496,562,2
15206,397,462,5
15207,1062,124,4
15208,3382,704,7
15209,127,215,9
15210,2732,937,1
15211,2613,997,8
15212,270,526,10
15213,4682,6,3
15214,2413,731,10
15215,1629,672,6
15216,4443,918,4
15217,3900,452,9
15218,2070,708,3
15219,4887,814,9
15220,2917,172,5
15221,3035,685,2
15222,2607,203,10
15223,2019,696,7
15224,333,343,7
15225,3081,997,5
15226,1781,858,2
15227,1722,135,1
15228,3433,556,4
15229,469,515,3
15230,220,786,9
15231,2168,527,1
15232,4631,559,9
