invoice_item_id,invoice_id,product_id,quantity
7001,2374,213,5
7002,3682,242,3
7003,1787,621,7
7004,2190,959,1
7005,2300,777,8
7006,978,80,7
7007,3768,714,3
7008,2601,460,10
7009,943,506,2
7010,426,659,10
7011,4297,552,8
7012,3925,588,9
7013,4885,93,8
7014,2039,237,7
7015,2335,946,8
7016,4854,873,9
7017,1317,359,3
7018,832,116,7
7019,3726,59,2
7020,2241,539,1
7021,3224,254,1
7022,1771,686,5
7023,3023,81,5
7024,864,51,4
7025,4306,417,9
7026,4226,794,1
7027,2273,438,8
7028,1862,147,7
7029,4646,54,6
7030,3012,516,6
7031,222,458,7
7032,3170,659,9
7033,3568,536,9
7034,3466,840,4
7035,1518,817,2
7036,4311,104,3
7037,1123,422,3
7038,4402,290,6
7039,4720,469,6
7040,4412,674,5
7041,2137,784,3
7042,2132,529,9
7043,2251,29,7
7044,2430,731,5
7045,2168,234,10
7046,3370,172,4
7047,3441,74,10
7048,1594,733,7
7049,1528,328,10
7050,2347,781,10
7051,3641,7,1
7052,1403,834,10
7053,4535,80,10
7054,2035,761,2
7055,2097,306,7
7056,950,196,10
7057,194,767,8
7058,1750,786,6
7059,1306,487,8
7060,4161,734,1
7061,2476,805,8
7062,2405,696,1
7063,3774,823,5
7064,1635,502,6
7065,3105,884,2
7066,268,81,4
7067,3962,543,2
7068,2287,302,5
7069,199,141,9
7070,2129,448,10
7071,1677,342,8
7072,1890,82,2
7073,4684,323,3
7074,2897,776,1
7075,1048,355,10
7076,803,909,9
7077,1141,364,5
7078,1975,693,7
7079,4725,873,3
7080,4293,167,1
7081,4942,270,2
7082,1419,409,10
7083,3841,177,3
7084,2456,302,10
7085,926,204,4
7086,4550,415,7
7087,4267,215,4
7088,2053,557,6
7089,1161,267,3
7090,3846,622,2
7091,1529,218,9
7092,879,727,9
7093,4017,376,6
7094,4396,55,1
7095,2443,359,3
7096,2094,627,9
7097,4352,246,8
7098,4945,130,4
7099,4440,814,10
7100,3966,627,4
7101,4685,920,2
7102,944,541,1
7103,590,835,6
7104,717,931,1
7105,4850,108,8
7106,2370,264,8
7107,2305,859,3
7108,2352,322,3
7109,4484,785,8
7110,104,942,9
7111,280,62,8
7112,3261,52,6
7113,3948,675,8
7114,3084,726,5
7115,1670,556,9
7116,3379,184,5
7117,4630,424,7
7118,465,75,6
7119,3036,925,8
7120,1542,166,4
7121,456,942,9
7122,2582,592,2
7123,3494,28,8
7124,2645,809,5
7125,4359,540,7
7126,3841,64,2
7127,3929,251,2
7128,3255,847,5
7129,3577,1,8
7130,3068,563,4
7131,2923,5,8
7132,1820,981,8
7133,889,867,3
7134,2288,932,10
7135,1769,137,1
7136,383,850,3
7137,1484,518,4
7138,3613,512,5
7139,2070,894,3
7140,3125,988,2
7141,3619,49,10
7142,2731,273,5
7143,4932,478,1
7144,3434,402,6
7145,1468,439,9
7146,4407,222,9
7147,2030,509,1
7148,2775,53,9
7149,3463,243,3
7150,561,938,1
7151,2903,21,6
7152,2932,73,6
7153,945,988,7
7154,1187,464,5
7155,2544,611,10
7156,1971,946,6
7157,4437,722,5
7158,4582,887,1
7159,1922,559,2
7160,719,710,6
7161,2905,14,4
7162,2439,533,3
7163,3638,744,4
7164,2652,621,7
7165,1972,518,8
7166,1276,665,4
7167,677,856,3
7168,1449,965,3
7169,1417,212,10
7170,1159,20,7
7171,870,524,7
7172,1306,554,7
7173,369,907,2
7174,2743,804,2
7175,1585,576,7
7176,1555,90,1
7177,2388,399,9
7178,27,657,7
7179,3058,286,7
7180,2823,191,2
7181,3592,139,6
7182,3120,446,6
7183,1200,342,1
7184,2446,872,10
7185,874,100,1
7186,3641,986,7
7187,4734,778,9
7188,4451,83,10
7189,3908,3,9
7190,2517,337,10
7191,1995,286,3
7192,902,224,2
7193,1589,442,7
7194,3285,550,6
7195,560,170,3
7196,1956,552,1
7197,1171,971,9
7198,1096,420,10
7199,540,561,5
7200,639,51,3
7201,3219,213,10
7202,4027,502,5
7203,4881,733,4
7204,4251,106,4
7205,1981,539,9
7206,590,78,10
7207,3950,357,7
7208,458,776,8
7209,2016,60,7
7210,4675,998,8
7211,3155,264,7
7212,2896,686,1
7213,4313,57,5
7214,3364,748,7
7215,1087,161,6
7216,356,860,1
7217,2184,681,8
7218,1305,921,5
7219,4057,963,2
7220,1180,152,7
7221,3163,67,6
7222,1273,14,9
7223,1441,735,6
7224,2347,428,9
7225,3071,930,3
7226,2740,997,7
7227,318,484,10
7228,1236,779,3
7229,88,549,7
7230,646,741,8
7231,2774,428,6
7232,2763,332,4
7233,74,284,3
7234,3198,322,8
7235,1089,253,9
7236,2373,118,6
7237,205,916,5
7238,1181,883,2
7239,1291,333,2
7240,1636,214,4
7241,2281,405,10
7242,1555,10,3
7243,3234,942,1
7244,2449,623,9
7245,936,168,5
7246,255,663,10
7247,1818,151,10
7248,3859,275,4
7249,3118,302,4
7250,2595,840,8
7251,4439,547,7
7252,1652,808,6
7253,2404,845,10
7254,3748,446,4
7255,3852,675,6
7256,1614,62,3
7257,4497,875,1
7258,1103,841,3
7259,3605,737,10
7260,2365,47,5
7261,1581,527,2
7262,1305,235,6
7263,839,130,10
7264,2940,125,7
7265,2070,625,10
7266,1871,290,7
7267,4823,318,9
7268,48,182,8
7269,3069,527,1
7270,3719,367,5
7271,3037,867,9
7272,2485,727,10
7273,2620,979,9
7274,949,521,9
7275,4725,655,4
7276,278,905,8
7277,1359,125,6
7278,115,262,4
7279,1617,773,3
7280,197,443,4
7281,3756,811,2
7282,612,4,2
7283,4438,48,2
7284,3631,515,6
7285,1918,344,4
7286,4587,858,9
7287,2532,738,4
7288,1500,408,4
7289,2137,786,8
7290,2116,421,1
7291,3153,359,5
7292,2862,121,2
7293,901,999,10
7294,3689,475,9
7295,971,506,10
7296,2065,751,3
7297,2539,977,6
7298,3899,913,3
7299,3267,938,3
7300,3662,747,6
7301,346,675,8
7302,4634,974,3
7303,2762,820,2
7304,2978,328,10
7305,609,822,9
7306,1132,901,4
7307,1849,379,1
7308,1776,436,4
7309,1597,481,1
7310,1125,225,8
7311,167,961,9
7312,1093,536,10
7313,1155,162,6
7314,485,924,6
7315,1209,90,1
7316,3654,269,5
7317,42,19,8
7318,3982,510,6
7319,2517,973,4
7320,4456,659,10
7321,2293,940,3
7322,2770,728,4
7323,1603,405,6
7324,1041,153,10
7325,2869,591,10
7326,2172,533,10
7327,3121,780,10
7328,137,732,10
7329,4541,422,8
7330,577,250,6
7331,557,102,5
7332,1081,273,4
7333,3409,158,4
7334,3075,970,5
7335,595,321,3
7336,858,101,8
7337,2458,141,3
7338,2703,70,1
7339,2062,826,9
7340,1591,262,4
7341,4604,368,10
7342,709,858,9
7343,3640,138,10
7344,1622,875,2
7345,2280,703,2
7346,187,754,1
7347,876,81,9
7348,964,893,4
7349,3978,445,5
7350,2871,63,1
7351,4007,286,4
7352,3441,826,10
7353,1259,356,5
7354,3021,848,2
7355,2570,407,7
7356,484,24,6
7357,49,152,4
7358,4073,531,2
7359,4416,214,9
7360,2470,84,9
7361,478,669,6
7362,3927,94,8
7363,4725,332,2
7364,2712,140,10
7365,705,936,5
7366,3572,879,3
7367,951,155,7
7368,1110,389,7
7369,2211,116,6
7370,1572,152,6
7371,1455,884,8
7372,324,705,6
7373,1841,61,8
7374,3932,925,2
7375,2608,854,3
7376,1752,233,1
7377,4401,464,5
7378,630,642,1
7379,2107,738,2
7380,4111,259,3
7381,975,438,10
7382,4318,517,3
7383,1211,531,9
7384,2257,8,3
7385,4121,490,4
7386,4729,832,9
7387,3167,661,1
7388,1436,232,3
7389,3112,154,10
7390,2095,927,4
7391,2161,161,3
7392,1690,301,3
7393,4851,281,9
7394,4882,396,5
7395,2113,297,8
7396,858,120,5
7397,4852,810,10
7398,4926,525,5
7399,2113,451,8
7400,1330,679,4
7401,2407,990,6
7402,3658,130,9
7403,2606,592,6
7404,3332,359,3
7405,4197,465,8
7406,3930,596,3
7407,1352,982,7
7408,3650,392,7
7409,2966,918,10
7410,2125,696,6
7411,3755,698,1
7412,3120,705,6
7413,4676,968,7
7414,1875,488,8
7415,4395,220,6
7416,195,329,2
7417,3755,398,5
7418,4033,412,8
7419,2656,109,8
7420,2381,521,6
7421,3889,910,5
7422,4978,889,4
7423,1067,623,10
7424,3164,158,2
7425,251,525,4
7426,640,815,8
7427,2881,97,5
7428,4474,334,5
7429,3430,636,1
7430,3377,117,4
7431,1937,136,10
7432,2380,51,4
7433,1171,886,3
7434,198,313,8
7435,854,564,3
7436,4060,533,3
7437,4712,829,5
7438,1943,115,9
7439,1711,626,3
7440,120,570,6
7441,2174,345,6
7442,3421,867,1
7443,581,277,6
7444,2755,700,5
7445,2980,138,9
7446,3317,235,3
7447,2460,734,2
7448,1174,250,5
7449,1568,447,1
7450,2235,384,8
7451,1315,41,5
7452,795,850,3
7453,4703,685,4
7454,2539,153,4
7455,1909,480,3
7456,4548,573,5
7457,1406,933,5
7458,1494,858,1
7459,762,420,2
7460,776,32,7
7461,1246,358,2
7462,4179,786,4
7463,3490,93,3
7464,2411,703,9
7465,1265,936,2
7466,4309,267,4
7467,745,286,5
7468,3858,216,7
7469,778,6,6
7470,2411,913,7
7471,3513,870,8
7472,2551,760,4
7473,1890,422,8
7474,904,583,7
7475,101,144,3
7476,2976,311,7
7477,4689,557,3
7478,1811,865,4
7479,2213,381,5
7480,1200,239,1
