invoice_item_id,invoice_id,product_id,quantity
1,4498,434,4
2,1763,268,9
3,699,547,10
4,1847,642,5
5,4701,382,8
6,2291,942,2
7,897,263,1
8,2881,892,9
9,362,755,9
10,4440,911,6
11,3059,229,8
12,1267,493,9
13,4940,912,9
14,2616,488,3
15,2780,149,4
16,3663,487,9
17,1187,911,9
18,4358,612,1
19,4067,451,8
20,3822,691,3
21,1679,427,1
22,151,382,8
23,1256,579,5
24,3072,142,5
25,4188,507,3
26,3240,339,4
27,275,538,1
28,2122,35,1
29,3514,423,9
30,3494,740,2
31,3631,667,9
32,3652,339,8
33,2755,939,4
34,1704,42,2
35,724,986,10
36,507,289,10
37,3805,89,4
38,3071,265,7
39,942,963,2
40,223,107,4
41,1827,851,4
42,2945,496,10
43,2891,987,7
44,49,821,5
45,1419,676,9
46,2745,163,8
47,2343,496,10
48,2369,976,2
49,1526,862,8
50,276,12,7
51,181,382,2
52,2934,930,8
53,462,442,6
54,2652,122,7
55,1633,840,2
56,3764,709,2
57,4311,137,9
58,1165,864,5
59,3846,456,8
60,2155,340,7
61,1883,704,5
62,2245,587,8
63,1043,931,1
64,2220,535,10
65,3436,154,1
66,166,588,1
67,2907,953,3
68,4653,758,7
69,2074,107,1
70,912,949,8
71,3130,871,10
72,1542,962,5
73,765,638,4
74,1483,214,3
75,4801,642,9
76,3993,861,2
77,891,456,6
78,998,171,3
79,1312,806,6
80,4938,769,3
81,4990,287,6
82,1997,547,3
83,3683,208,3
84,3558,201,2
85,1678,159,10
86,147,561,4
87,4065,866,1
88,2428,953,2
89,3189,646,7
90,3445,499,4
91,3700,610,9
92,4324,413,3
93,3272,42,1
94,467,375,10
95,2899,501,6
96,1104,961,2
97,4448,42,8
98,3621,867,7
99,1325,178,9
100,2024,521,1
101,1316,798,8
102,509,97,2
103,2702,877,2
104,4623,336,3
105,4264,994,6
106,3579,433,2
107,1666,983,10
108,4702,408,1
109,717,136,4
110,2374,469,3
111,3105,958,7
112,870,517,10
113,3742,347,4
114,1069,370,1
115,1426,153,7
116,642,842,1
117,3420,481,2
118,1536,65,1
119,3656,88,9
120,553,800,7
121,3024,560,9
122,4753,309,8
123,365,829,9
124,239,954,9
125,4686,301,6
126,17,134,4
127,4061,771,7
128,1392,62,10
129,1005,303,5
130,3326,966,4
131,2905,12,6
132,3496,83,8
133,3200,121,9
134,4968,981,10
135,2815,453,7
136,2984,8,5
137,2736,382,3
138,1531,302,1
139,4413,814,9
140,3236,913,4
141,2937,132,5
142,2077,41,5
143,536,259,9
144,1712,217,8
145,4027,906,9
146,3641,209,10
147,691,932,7
148,3844,613,7
149,2994,625,10
150,4339,541,10
151,2633,230,10
152,3208,499,2
153,912,985,10
154,3090,678,6
155,641,969,1
156,4445,246,10
157,275,527,7
158,3381,197,9
159,4624,602,6
160,306,963,9
161,3617,250,9
162,4642,204,7
163,3610,361,2
164,283,181,9
165,4205,803,7
166,1088,58,7
167,3336,623,5
168,1570,224,6
169,3111,504,8
170,936,250,1
171,1523,380,9
172,1546,207,2
173,2181,955,5
174,3577,480,5
175,3267,628,3
176,1525,556,7
177,4718,891,6
178,305,490,8
179,2951,287,10
180,4456,823,2
181,1145,288,3
182,3394,750,5
183,4129,480,10
184,2792,665,4
185,1410,477,7
186,297,230,7
187,2398,436,7
188,1151,389,5
189,990,293,4
190,1530,152,7
191,1744,881,1
192,985,81,3
193,782,757,10
194,1880,976,2
195,91,751,10
196,454,403,2
197,3652,178,1
198,1476,707,7
199,3589,325,3
200,3697,234,5
201,450,388,10
202,4523,885,8
203,1285,907,8
204,4651,732,9
205,2680,600,10
206,791,549,3
207,385,633,3
208,3603,205,7
209,417,758,7
210,4772,762,5
211,1600,848,1
212,2625,805,4
213,691,519,10
214,327,432,8
215,4793,925,4
216,1876,979,9
217,1806,995,8
218,3421,65,8
219,2882,655,8
220,3257,50,8
221,1631,762,4
222,676,248,1
223,4837,672,9
224,1307,979,3
225,2654,118,4
226,2729,76,2
227,728,438,1
228,205,119,3
229,1562,175,5
230,4507,650,10
231,3611,943,9
232,3241,915,3
233,1542,94,4
234,4004,668,4
235,4686,934,1
236,3243,389,2
237,1437,621,8
238,826,404,9
239,3269,101,1
240,3642,787,5
241,243,186,1
242,1207,691,7
243,3705,736,8
244,2764,682,1
245,2003,24,6
