invoice_item_id,invoice_id,product_id,quantity
2001,4782,642,1
2002,801,23,8
2003,3700,853,2
2004,2810,287,1
2005,1258,331,5
2006,1375,21,5
2007,1999,581,10
2008,2993,176,3
2009,3763,489,4
2010,446,556,6
2011,37,898,4
2012,1141,464,5
2013,1003,752,5
2014,1445,91,7
2015,746,458,5
2016,4141,784,9
2017,4220,911,7
2018,3466,664,2
2019,4689,433,10
2020,4745,350,5
2021,2421,700,2
2022,1916,731,4
2023,1273,64,4
2024,3454,870,3
2025,761,863,5
2026,4572,598,4
2027,3023,866,5
2028,4207,982,8
2029,45,832,8
2030,1298,307,3
2031,1262,169,1
2032,2966,447,10
2033,2123,828,10
2034,2143,570,9
2035,3242,549,7
2036,2582,617,8
2037,720,342,2
2038,1849,948,2
2039,1527,236,9
2040,4959,418,9
2041,880,934,7
2042,1748,974,2
2043,1066,949,8
2044,4411,255,2
2045,2336,779,6
2046,676,933,5
2047,1693,405,10
2048,301,269,1
2049,1662,457,6
2050,4601,690,9
2051,1070,571,6
2052,2579,963,3
2053,556,683,1
2054,3832,549,8
2055,2069,787,3
2056,1099,773,1
2057,3380,817,6
2058,795,802,9
2059,1256,147,9
2060,3622,260,2
2061,3201,723,6
2062,4692,707,3
2063,3081,138,2
2064,492,237,5
2065,1650,815,6
2066,3910,471,2
2067,2370,831,1
2068,4810,780,8
2069,654,755,1
2070,2931,1,5
2071,4575,102,5
2072,2936,64,10
2073,1861,46,4
2074,1778,695,2
2075,3920,185,8
2076,3966,213,3
2077,3035,215,9
2078,2820,825,6
2079,2709,749,5
2080,2968,188,10
2081,4513,922,2
2082,3361,326,7
2083,1720,584,7
2084,1684,598,10
2085,3355,35,6
2086,1777,693,7
2087,583,339,8
2088,2586,640,1
2089,580,832,8
2090,1739,673,1
2091,4115,894,3
2092,4459,496,9
2093,4919,662,6
2094,1339,223,5
2095,3486,61,8
2096,3888,378,2
2097,4275,850,9
2098,309,373,10
2099,4896,616,1
2100,2614,956,6
2101,3834,299,7
2102,27,532,7
2103,3108,551,5
2104,3625,467,4
2105,2927,492,1
2106,2079,906,3
2107,2409,516,3
2108,4479,116,5
2109,3607,20,1
2110,3415,238,2
2111,4538,325,4
2112,2202,702,8
2113,4319,764,5
2114,4938,197,6
2115,326,748,6
2116,2259,844,5
2117,815,642,1
2118,4379,52,4
2119,2166,933,1
2120,2824,101,6
2121,3116,110,1
2122,3341,932,7
2123,1774,555,7
2124,4924,400,9
2125,2070,321,7
2126,285,804,9
2127,1799,484,3
2128,202,822,10
2129,2680,362,7
2130,94,786,6
2131,4356,654,3
2132,666,883,9
2133,2289,913,4
2134,326,273,4
2135,4451,921,7
2136,3881,20,5
2137,1358,529,9
2138,4755,365,8
2139,763,404,2
2140,4158,528,6
2141,4727,187,10
2142,3885,398,5
2143,1859,305,6
2144,4937,157,9
2145,4308,117,7
2146,2712,237,2
