invoice_item_id,invoice_id,product_id,quantity
1001,2448,573,3
1002,4656,612,8
1003,4209,428,5
1004,4452,890,3
1005,1304,849,5
1006,2011,416,4
1007,1578,935,7
1008,3581,881,5
1009,4857,780,8
1010,2971,826,9
1011,709,583,6
1012,3365,936,7
1013,959,600,1
1014,2726,184,5
1015,1155,923,8
1016,904,221,4
1017,2960,350,8
1018,2105,397,7
1019,3238,207,1
1020,4498,660,3
1021,562,676,6
1022,4247,249,5
1023,2263,282,6
1024,4125,375,7
1025,1582,247,5
1026,950,246,7
1027,3211,145,8
1028,3803,636,6
1029,625,278,3
1030,1541,846,10
1031,532,504,10
1032,1327,340,1
1033,853,463,7
1034,785,96,8
1035,555,486,8
1036,3975,463,2
1037,1679,597,8
1038,925,55,5
1039,4853,749,6
1040,96,904,2
1041,2861,897,2
1042,858,701,4
1043,4180,804,3
1044,1390,921,7
1045,604,629,3
1046,106,441,7
1047,1580,176,4
1048,4575,211,4
1049,4938,230,7
1050,111,123,6
1051,2636,320,7
1052,4408,2,4
1053,186,805,4
1054,147,522,8
1055,375,937,2
1056,3080,518,1
1057,4256,922,7
1058,4622,653,9
1059,1549,428,1
1060,1891,716,7
1061,825,582,7
1062,3081,404,4
1063,4648,343,7
1064,4669,929,4
1065,4540,923,2
1066,3961,136,1
1067,2148,344,4
1068,1213,387,9
1069,4069,993,2
1070,4319,226,5
1071,4387,165,2
1072,2454,293,10
1073,1672,681,10
1074,2059,911,7
1075,1150,472,8
1076,3680,863,2
1077,1206,148,6
1078,544,653,7
1079,3670,262,4
1080,2325,390,4
1081,3092,962,5
1082,1108,224,3
1083,4200,681,4
1084,2094,733,2
1085,4064,981,8
1086,1711,205,9
1087,3997,528,9
1088,3245,855,2
1089,354,234,7
1090,1857,21,4
1091,4326,58,8
1092,3181,86,8
1093,2243,704,2
1094,828,179,10
1095,2394,897,5
1096,652,750,8
1097,2640,217,3
1098,128,793,2
1099,2763,788,4
1100,1466,826,1
1101,3603,356,8
1102,1844,252,4
1103,709,716,6
1104,1414,387,4
1105,4515,9,1
1106,327,196,9
1107,3913,738,7
1108,4368,384,8
1109,1527,883,4
1110,3576,621,9
1111,706,830,10
1112,1002,358,9
1113,4633,304,7
1114,4296,460,9
1115,4208,30,10
1116,2803,151,8
1117,3294,945,6
1118,4804,853,7
1119,3819,565,7
1120,2888,564,9
1121,232,327,8
1122,2378,942,5
1123,1656,243,3
1124,4161,792,7
1125,3410,443,8
1126,4746,126,9
1127,2136,157,3
1128,2410,958,5
1129,2047,835,10
1130,74,201,6
1131,2954,53,10
1132,391,201,10
1133,469,266,9
1134,4082,420,2
1135,1439,356,6
1136,2964,929,5
1137,530,683,1
1138,3460,679,10
1139,1193,940,4
1140,3843,4,10
1141,2415,933,6
1142,2096,223,2
1143,2772,912,3
1144,1356,11,1
1145,1267,896,10
1146,1090,167,8
1147,3640,521,3
1148,4888,847,9
1149,250,280,10
1150,776,559,10
1151,1560,185,4
1152,778,44,5
1153,539,188,10
1154,2263,976,4
1155,4875,140,10
1156,725,799,8
1157,3963,185,6
1158,4058,147,9
1159,4678,928,10
1160,1545,520,7
1161,1160,23,9
1162,1472,336,2
1163,1897,852,2
1164,4538,781,3
1165,1806,674,9
1166,1885,273,8
1167,3139,536,3
1168,3880,549,10
1169,2218,427,8
1170,728,32,9
1171,237,42,3
1172,2115,367,3
1173,4807,717,10
1174,3721,252,3
1175,2740,423,8
1176,1499,198,10
1177,2801,190,6
1178,295,250,3
1179,594,471,5
1180,2166,627,1
1181,1911,776,8
1182,3598,282,5
1183,1838,145,2
1184,3741,94,6
1185,1938,373,3
1186,3573,16,7
1187,1897,166,1
1188,2146,990,6
1189,853,685,10
1190,3281,819,6
1191,871,375,1
1192,795,352,9
1193,4944,627,10
1194,1670,584,4
1195,2753,416,8
1196,1739,796,8
1197,969,812,8
1198,4363,389,7
1199,2503,682,5
1200,1181,961,5
1201,936,269,5
1202,3657,562,5
1203,1385,787,2
1204,3437,504,9
1205,1476,730,3
1206,3946,866,6
1207,3960,421,10
1208,3618,810,6
1209,1071,483,7
1210,3231,186,5
1211,3760,47,9
1212,2445,194,10
1213,940,164,2
1214,3239,76,1
1215,4969,554,1
1216,4566,267,5
1217,4733,858,6
1218,1644,981,9
1219,4991,96,7
1220,1909,791,3
1221,3655,548,3
1222,2878,816,8
1223,3467,179,4
1224,1544,750,10
1225,2865,957,3
1226,3431,298,7
1227,1089,85,1
1228,517,458,10
1229,617,532,4
1230,651,212,8
1231,821,180,1
1232,2885,964,8
1233,3535,800,10
1234,1771,142,3
1235,3605,615,4
1236,480,866,5
1237,2664,750,4
1238,1906,79,8
1239,5,561,5
1240,3759,403,5
1241,1223,589,4
1242,3677,825,5
1243,4892,889,6
1244,1861,701,9
1245,3010,363,6
1246,503,844,4
1247,4695,794,9
1248,1038,197,8
1249,2950,355,6
1250,4906,877,8
1251,2877,105,9
1252,2061,76,6
1253,3906,943,9
1254,2317,544,8
1255,2313,349,1
1256,810,745,7
1257,864,27,8
1258,1226,965,5
1259,2632,556,3
1260,2651,394,7
1261,4440,319,7
1262,87,870,4
1263,3512,222,8
1264,2508,232,9
1265,1853,7,3
1266,2583,280,10
1267,1347,635,10
1268,2232,614,1
1269,4695,80,4
1270,2082,979,2
1271,674,519,2
1272,2024,986,7
1273,636,615,2
1274,616,592,9
1275,4019,211,4
1276,1738,984,9
1277,1275,705,10
1278,112,384,8
1279,3531,792,9
1280,2604,89,7
1281,3295,797,9
1282,2849,626,8
1283,2746,756,10
1284,286,148,10
1285,4965,187,8
1286,1184,226,1
1287,3835,900,5
1288,3678,110,5
1289,1106,507,3
1290,372,113,7
1291,448,412,9
1292,262,562,8
1293,2880,312,3
1294,2044,988,8
1295,3808,41,4
1296,4103,766,5
1297,4966,87,1
1298,2955,310,4
1299,4857,41,3
1300,1804,761,2
1301,2079,590,5
1302,3771,5,4
1303,1711,544,3
1304,1022,916,7
1305,4202,584,7
1306,54,707,8
1307,2296,731,10
1308,3679,558,8
1309,3884,944,5
1310,1794,215,3
1311,2755,877,10
1312,4493,513,10
1313,4064,392,10
1314,4959,956,9
1315,2457,605,2
1316,34,600,7
1317,1866,230,7
1318,4367,149,8
1319,350,336,2
1320,4091,470,9
1321,772,603,10
1322,4279,557,2
1323,4037,167,4
1324,2566,761,10
1325,3360,769,9
1326,3706,418,5
1327,1095,140,10
1328,3452,438,7
1329,1847,991,5
1330,1790,622,10
1331,1354,242,2
1332,3745,96,7
1333,2185,521,2
1334,4327,844,1
1335,2704,513,10
1336,2618,59,10
1337,2612,776,1
1338,3246,205,3
1339,290,479,3
1340,599,301,10
1341,2053,970,6
1342,454,580,4
1343,388,659,4
1344,3005,895,8
1345,4287,205,5
1346,3078,665,7
1347,4027,883,10
1348,4565,125,2
1349,3478,490,6
1350,2282,912,7
1351,4165,382,9
1352,855,872,1
1353,939,241,8
1354,4340,588,9
1355,459,213,2
1356,2698,806,2
1357,1248,494,2
1358,2096,930,6
1359,4025,386,5
1360,2126,815,5
1361,917,164,2
1362,4069,799,2
1363,538,928,4
1364,2223,188,2
1365,4021,364,7
1366,4877,828,7
1367,4028,652,4
1368,1557,879,1
1369,4729,830,10
1370,785,217,3
1371,23,458,5
1372,3520,166,7
1373,3730,304,9
1374,4748,76,7
1375,2480,794,1
1376,4178,175,6
1377,3470,707,7
1378,290,273,7
1379,2989,147,10
1380,4641,867,7
1381,4526,706,8
1382,2826,887,10
1383,1316,340,3
1384,3773,77,4
1385,3639,34,6
1386,4156,157,5
1387,1146,860,4
1388,4024,407,7
1389,797,83,8
1390,547,912,7
1391,4296,677,10
1392,3547,32,10
1393,930,353,4
1394,124,60,9
1395,2702,202,1
1396,2809,878,6
1397,3723,519,10
1398,86,755,4
1399,4269,653,8
1400,2969,817,9
1401,2520,11,9
1402,776,717,8
